scope,split_id,task,model,rows_test,mae_raw_kg_per_day,rmse_raw_kg_per_day,rmse_log1p,r2_log1p,positive_rate_test,threshold,f1,precision,recall,balanced_accuracy,roc_auc,average_precision
broad,3,classification_positive_rate,logistic_balanced,474,,,,,0.46835443037974683,,0.6776180698151951,0.6226415094339622,0.7432432432432432,0.6732089232089231,0.7367188617188618,0.6911777942797649
broad,3,classification_positive_rate,random_forest_balanced,474,,,,,0.46835443037974683,,0.702819956616052,0.6778242677824268,0.7297297297297297,0.712087087087087,0.7882882882882882,0.7485075542662518
broad,3,classification_positive_rate,extra_trees_balanced,474,,,,,0.46835443037974683,,0.6958333333333333,0.6472868217054264,0.7522522522522522,0.6955705705705706,0.7629236379236379,0.7366838177951383
broad,3,classification_high_rate_top25_train_threshold,baseline_all_negative,474,,,,,0.24472573839662448,0.3042369901547117,0.0,0.0,0.0,0.5,0.5,0.24472573839662448
broad,3,classification_high_rate_top25_train_threshold,logistic_balanced,474,,,,,0.24472573839662448,0.3042369901547117,0.6688311688311688,0.5364583333333334,0.8879310344827587,0.8196638412637257,0.8706414948950106,0.6913255101793623
broad,3,classification_high_rate_top25_train_threshold,random_forest_balanced,474,,,,,0.24472573839662448,0.3042369901547117,0.6666666666666666,0.6115107913669064,0.7327586206896551,0.7909603159314198,0.884126372567906,0.6724120889103166
broad,3,classification_high_rate_top25_train_threshold,extra_trees_balanced,474,,,,,0.24472573839662448,0.3042369901547117,0.6301369863013698,0.5227272727272727,0.7931034482758621,0.7792332883837412,0.8571806973608168,0.6252762689434409
broad,4,regression_log_rate,baseline_zero,481,1.868252319821284,10.401014604115892,0.8546022003626583,-0.23381959487838766,,,,,,,,
broad,4,regression_log_rate,baseline_train_median,481,1.868252319821284,10.401014604115892,0.8546022003626583,-0.23381959487838766,,,,,,,,
broad,4,regression_log_rate,ridge_log,481,1.853560311745703,10.048152838601066,0.62768251601683,0.3344147130672994,,,,,,,,
broad,4,regression_log_rate,random_forest_log,481,1.7459522277922759,9.74348455302648,0.5848649684839813,0.422123719907747,,,,,,,,
broad,4,regression_log_rate,extra_trees_log,481,1.738188019897089,9.483845595705894,0.5895963637794168,0.41273618410635926,,,,,,,,
broad,4,classification_positive_rate,baseline_all_negative,481,,,,,0.4781704781704782,,0.0,0.0,0.0,0.5,0.5,0.4781704781704782
broad,4,classification_positive_rate,logistic_balanced,481,,,,,0.4781704781704782,,0.6693548387096774,0.6240601503759399,0.7217391304347827,0.6616663779663954,0.74235232981119,0.7216148771493979
broad,4,classification_positive_rate,random_forest_balanced,481,,,,,0.4781704781704782,,0.709278350515464,0.6745098039215687,0.7478260869565218,0.7085743980599342,0.8025983024424044,0.7689129732190985
broad,4,classification_positive_rate,extra_trees_balanced,481,,,,,0.4781704781704782,,0.7054108216432866,0.654275092936803,0.7652173913043478,0.6973497315087476,0.7722674519314048,0.7253725297703049
broad,4,classification_high_rate_top25_train_threshold,baseline_all_negative,481,,,,,0.2869022869022869,0.2610364683301343,0.0,0.0,0.0,0.5,0.5,0.2869022869022869
