index,model,selected_fraction,selected_rows_mean,selected_rows_std,precision_in_selected_mean,precision_in_selected_std,recall_of_true_top25_mean,recall_of_true_top25_std,f1_selected_mean,f1_selected_std,baseline_positive_rate_test_mean,baseline_positive_rate_test_std
57,histgb_leaf15_lr002_l2,0.2,75.0,1.0000000000000004,0.7706372688477952,0.05779500463691725,0.6596095193666645,0.015558451201819761,0.710208047289656,0.0313871085786357,0.23483238064017714,0.015298888549094562
58,histgb_leaf15_lr002_l2,0.25,93.8,1.3038404810405295,0.6930747798444815,0.05942605440772686,0.7416312711993918,0.02672307613828458,0.7158882731412604,0.04198276859894186,0.23483238064017714,0.015298888549094562
59,histgb_leaf15_lr002_l2,0.3,112.4,1.516575088810311,0.6226791641265326,0.05580247758037435,0.7984270860701734,0.03486442490649113,0.6991320083425346,0.046789262532319784,0.23483238064017714,0.015298888549094562
60,histgb_leaf7_lr002_l2,0.1,37.6,0.5477225575051667,0.8725462304409672,0.028151892861911283,0.37556509411488925,0.022275132675335613,0.5246321419743277,0.020740447293449996,0.23483238064017714,0.015298888549094562
61,histgb_leaf7_lr002_l2,0.15,56.4,0.547722557505166,0.843859649122807,0.029977618204774046,0.5443883094097839,0.021655160005658987,0.661306758510032,0.014325663639734528,0.23483238064017714,0.015298888549094562
62,histgb_leaf7_lr002_l2,0.2,75.0,1.0000000000000004,0.7866040777619725,0.05518160446019976,0.6733434270991048,0.008121286842298932,0.7249635887589065,0.02729474011586566,0.23483238064017714,0.015298888549094562
63,histgb_leaf7_lr002_l2,0.25,93.8,1.3038404810405295,0.6973539560458545,0.06401711385392682,0.7460061217850957,0.030695999500760518,0.7202146200090438,0.04664969443056951,0.23483238064017714,0.015298888549094562
64,histgb_leaf7_lr002_l2,0.3,112.4,1.516575088810311,0.6209247781616203,0.04696151679738331,0.7964885517912136,0.02103305313627428,0.6972843462007549,0.03603423015819552,0.23483238064017714,0.015298888549094562
65,lgbm_leaves3_lr0.02_n350_reg,0.1,37.6,0.5477225575051667,0.8938833570412518,0.03166964408292458,0.38489746048716267,0.02624022405450739,0.5376058274626128,0.02640462200091654,0.23483238064017714,0.015298888549094562
66,lgbm_leaves3_lr0.02_n350_reg,0.15,56.4,0.547722557505166,0.843984962406015,0.047603071617643565,0.5447219349310737,0.03631857176317767,0.6615980684571667,0.03630376336575909,0.23483238064017714,0.015298888549094562
67,lgbm_leaves3_lr0.02_n350_reg,0.2,75.0,1.0000000000000004,0.7839013750592698,0.053166398688186685,0.671096236087869,0.004848603465184333,0.7225096010288452,0.025118219763116463,0.23483238064017714,0.015298888549094562
68,lgbm_leaves3_lr0.02_n350_reg,0.25,93.8,1.3038404810405295,0.6972176352671837,0.06391290563955794,0.7455626443017113,0.021966413279815217,0.719943358126578,0.04459200870926721,0.23483238064017714,0.015298888549094562
69,lgbm_leaves3_lr0.02_n350_reg,0.3,112.4,1.516575088810311,0.615520219467588,0.059718535612329614,0.7886767126621381,0.034545529869414934,0.6908916336501476,0.05063061418788016,0.23483238064017714,0.015298888549094562
70,lgbm_leaves3_lr0.04_n220_reg,0.1,37.6,0.5477225575051667,0.888620199146515,0.03361904883889555,0.38267523826494043,0.02743710096357404,0.5344808274626127,0.02820792601491554,0.23483238064017714,0.015298888549094562
71,lgbm_leaves3_lr0.04_n220_reg,0.15,56.4,0.547722557505166,0.8475563909774436,0.03648613040697349,0.547602949048043,0.041932932429010084,0.6648095970212429,0.03790361745264255,0.23483238064017714,0.015298888549094562
72,lgbm_leaves3_lr0.04_n220_reg,0.2,75.0,1.0000000000000004,0.778638217164533,0.052277598776128,0.6666946947277019,0.011544462318982176,0.7177165369785297,0.02571186203427651,0.23483238064017714,0.015298888549094562
73,lgbm_leaves3_lr0.04_n220_reg,0.25,93.8,1.3038404810405295,0.6994368227871759,0.06599844131126202,0.7478864636654377,0.026246260745046823,0.7222133629380192,0.04725114482489432,0.23483238064017714,0.015298888549094562
74,lgbm_leaves3_lr0.04_n220_reg,0.3,112.4,1.516575088810311,0.6137184176657862,0.058594443302012134,0.7863778620874254,0.031562626963333125,0.6888714316299456,0.04899104282387114,0.23483238064017714,0.015298888549094562
75,lgbm_leaves3_lr0.07_n150_reg,0.1,37.6,0.5477225575051667,0.8938833570412518,0.031669644082924574,0.385239340829043,0.032321088752279264,0.5379291033246817,0.033947340552762405,0.23483238064017714,0.015298888549094562
76,lgbm_leaves3_lr0.07_n150_reg,0.15,56.4,0.547722557505166,0.8474937343358396,0.03472953139443709,0.5471665060584084,0.034138079887467705,0.6644735290168938,0.02990881736070905,0.23483238064017714,0.015298888549094562
77,lgbm_leaves3_lr0.07_n150_reg,0.2,75.0,1.0000000000000004,0.7759355144618303,0.0496062539409294,0.6644475037164659,0.007312717468169607,0.7152625492484683,0.022417884266246624,0.23483238064017714,0.015298888549094562
78,lgbm_leaves3_lr0.07_n150_reg,0.25,93.8,1.3038404810405295,0.6994368227871759,0.06599844131126202,0.7478864636654377,0.026246260745046823,0.7222133629380192,0.04725114482489432,0.23483238064017714,0.015298888549094562
79,lgbm_leaves3_lr0.07_n150_reg,0.3,112.4,1.516575088810311,0.6172898462372147,0.05139241244302425,0.7915060672156307,0.024065041829303316,0.693081957945735,0.040793130626987355,0.23483238064017714,0.015298888549094562
