scope,split_id,feature_set,model,n_features,rows_test,top25_threshold_train,positive_rate_test,average_precision,roc_auc,f1,precision,recall,balanced_accuracy
strict,4,base_11_plus_repollution_core,logistic_balanced,13,373,0.08965532467628037,0.20911528150134048,0.7795567388354023,0.8760104302477184,0.6702702702702703,0.5794392523364486,0.7948717948717948,0.8211647109952194
strict,4,base_11_plus_repollution_core,random_forest_balanced,13,373,0.08965532467628037,0.20911528150134048,0.7063015175696197,0.8863102998696218,0.6514285714285715,0.5876288659793815,0.7307692307692307,0.7975880052151239
strict,4,base_11_plus_repollution_core,extra_trees_balanced,13,373,0.08965532467628037,0.20911528150134048,0.6470885608438638,0.8554758800521511,0.6263736263736264,0.5480769230769231,0.7307692307692307,0.7857235984354628
strict,5,base_11_plus_repollution_core,baseline_all_negative,13,370,0.083669936526255,0.23513513513513515,0.23513513513513515,0.5,0.0,0.0,0.0,0.5
strict,5,base_11_plus_repollution_core,logistic_balanced,13,370,0.083669936526255,0.23513513513513515,0.8058965021684322,0.909264449047561,0.7411167512690355,0.6636363636363637,0.8390804597701149,0.8541692051500751
strict,5,base_11_plus_repollution_core,random_forest_balanced,13,370,0.083669936526255,0.23513513513513515,0.771380302234394,0.9041671743633484,0.7272727272727273,0.68,0.7816091954022989,0.8342674952276512
strict,5,base_11_plus_repollution_core,extra_trees_balanced,13,370,0.083669936526255,0.23513513513513515,0.7250296336756923,0.8709841192477967,0.6540284360189573,0.5564516129032258,0.7931034482758621,0.7993785792616059
strict,1,base_11_plus_size,baseline_all_negative,13,377,0.081999739786625,0.23872679045092837,0.23872679045092837,0.5,0.0,0.0,0.0,0.5
strict,1,base_11_plus_size,logistic_balanced,13,377,0.081999739786625,0.23872679045092837,0.5409191996482676,0.7629113433991482,0.5545454545454546,0.46923076923076923,0.6777777777777778,0.7186798296554394
strict,1,base_11_plus_size,random_forest_balanced,13,377,0.081999739786625,0.23872679045092837,0.6017227940470344,0.8123499806426636,0.5777777777777777,0.5777777777777777,0.5777777777777777,0.7226867982965544
strict,1,base_11_plus_size,extra_trees_balanced,13,377,0.081999739786625,0.23872679045092837,0.590675562143185,0.7771970576848627,0.5074626865671642,0.4594594594594595,0.5666666666666667,0.6788037166085947
strict,2,base_11_plus_size,baseline_all_negative,13,368,0.0816462571597866,0.2418478260869565,0.2418478260869565,0.5,0.0,0.0,0.0,0.5
strict,2,base_11_plus_size,logistic_balanced,13,368,0.0816462571597866,0.2418478260869565,0.5535002414756843,0.7639241270991906,0.5116279069767442,0.4365079365079365,0.6179775280898876,0.6817486206757681
strict,2,base_11_plus_size,random_forest_balanced,13,368,0.0816462571597866,0.2418478260869565,0.6617300868081917,0.8468648060891628,0.6344086021505376,0.6082474226804123,0.6629213483146067,0.7633603157343642
strict,2,base_11_plus_size,extra_trees_balanced,13,368,0.0816462571597866,0.2418478260869565,0.6143163431725893,0.8112238733840764,0.5757575757575758,0.5229357798165137,0.6404494382022472,0.7270347549434175
strict,3,base_11_plus_size,baseline_all_negative,13,377,0.08086093914398546,0.2493368700265252,0.2493368700265252,0.5,0.0,0.0,0.0,0.5
strict,3,base_11_plus_size,logistic_balanced,13,377,0.08086093914398546,0.2493368700265252,0.548617526968761,0.7906172468235471,0.5541125541125541,0.46715328467153283,0.6808510638297872,0.7114502668972258
strict,3,base_11_plus_size,random_forest_balanced,13,377,0.08086093914398546,0.2493368700265252,0.6348943065032798,0.8232839636117585,0.5771144278606966,0.5420560747663551,0.6170212765957447,0.7219382001353282
strict,3,base_11_plus_size,extra_trees_balanced,13,377,0.08086093914398546,0.2493368700265252,0.5897774015731291,0.7965190587173897,0.5488372093023256,0.48760330578512395,0.6276595744680851,0.7042891511916397
strict,4,base_11_plus_size,baseline_all_negative,13,373,0.08965532467628037,0.20911528150134048,0.20911528150134048,0.5,0.0,0.0,0.0,0.5
strict,4,base_11_plus_size,logistic_balanced,13,373,0.08965532467628037,0.20911528150134048,0.5456693251641207,0.795567144719687,0.5288461538461539,0.4230769230769231,0.7051282051282052,0.7254454584963059
strict,4,base_11_plus_size,random_forest_balanced,13,373,0.08965532467628037,0.20911528150134048,0.6060893549084083,0.8228596262494567,0.5569620253164557,0.55,0.5641025641025641,0.7210343328987396
strict,4,base_11_plus_size,extra_trees_balanced,13,373,0.08965532467628037,0.20911528150134048,0.5804840583785257,0.8035202086049544,0.5230769230769231,0.4358974358974359,0.6538461538461539,0.7150586701434158
strict,5,base_11_plus_size,baseline_all_negative,13,370,0.083669936526255,0.23513513513513515,0.23513513513513515,0.5,0.0,0.0,0.0,0.5
strict,5,base_11_plus_size,logistic_balanced,13,370,0.083669936526255,0.23513513513513515,0.5426346792199933,0.7952560822062467,0.5367965367965368,0.4305555555555556,0.7126436781609196,0.7114455139921205
strict,5,base_11_plus_size,random_forest_balanced,13,370,0.083669936526255,0.23513513513513515,0.6614448235807847,0.855671987327891,0.5918367346938775,0.5321100917431193,0.6666666666666666,0.7432273262661955
strict,5,base_11_plus_size,extra_trees_balanced,13,370,0.083669936526255,0.23513513513513515,0.6346156364436439,0.8228138580886236,0.5871559633027523,0.48854961832061067,0.735632183908046,0.7494415336501361
strict,1,base_11_plus_all_repollution_specific,baseline_all_negative,15,377,0.081999739786625,0.23872679045092837,0.23872679045092837,0.5,0.0,0.0,0.0,0.5
strict,1,base_11_plus_all_repollution_specific,logistic_balanced,15,377,0.081999739786625,0.23872679045092837,0.7938264857787114,0.8991482771970577,0.7411167512690355,0.6822429906542056,0.8111111111111111,0.8463221060782036
strict,1,base_11_plus_all_repollution_specific,random_forest_balanced,15,377,0.081999739786625,0.23872679045092837,0.7355287546229434,0.8849399922570654,0.6777777777777778,0.6777777777777778,0.6777777777777778,0.7883662408052652
strict,1,base_11_plus_all_repollution_specific,extra_trees_balanced,15,377,0.081999739786625,0.23872679045092837,0.6683427174757778,0.8413666279519938,0.6,0.57,0.6333333333333333,0.741753774680604
strict,2,base_11_plus_all_repollution_specific,baseline_all_negative,15,368,0.0816462571597866,0.2418478260869565,0.2418478260869565,0.5,0.0,0.0,0.0,0.5
strict,2,base_11_plus_all_repollution_specific,logistic_balanced,15,368,0.0816462571597866,0.2418478260869565,0.8063934866867897,0.8580403527848254,0.6732673267326733,0.6017699115044248,0.7640449438202247,0.8013773106197898
strict,2,base_11_plus_all_repollution_specific,random_forest_balanced,15,368,0.0816462571597866,0.2418478260869565,0.7574692528297634,0.8871370464338931,0.6994535519125683,0.6808510638297872,0.7191011235955056,0.8057871209375378
strict,2,base_11_plus_all_repollution_specific,extra_trees_balanced,15,368,0.0816462571597866,0.2418478260869565,0.705851269991285,0.857416133059482,0.6428571428571429,0.5887850467289719,0.7078651685393258,0.7750795376746809
strict,3,base_11_plus_all_repollution_specific,baseline_all_negative,15,377,0.08086093914398546,0.2493368700265252,0.2493368700265252,0.5,0.0,0.0,0.0,0.5
strict,3,base_11_plus_all_repollution_specific,logistic_balanced,15,377,0.08086093914398546,0.2493368700265252,0.8079246718835194,0.909142169761672,0.746268656716418,0.7009345794392523,0.7978723404255319,0.8423990677392676
strict,3,base_11_plus_all_repollution_specific,random_forest_balanced,15,377,0.08086093914398546,0.2493368700265252,0.773800284357157,0.9063040372904292,0.7352941176470589,0.6818181818181818,0.7978723404255319,0.8370987143823773
strict,3,base_11_plus_all_repollution_specific,extra_trees_balanced,15,377,0.08086093914398546,0.2493368700265252,0.6709356284247602,0.8570032328396361,0.6331658291457286,0.6,0.6702127659574468,0.760901435982257
strict,4,base_11_plus_all_repollution_specific,baseline_all_negative,15,373,0.08965532467628037,0.20911528150134048,0.20911528150134048,0.5,0.0,0.0,0.0,0.5
strict,4,base_11_plus_all_repollution_specific,logistic_balanced,15,373,0.08965532467628037,0.20911528150134048,0.7773426493018714,0.8783137766188613,0.6737967914438503,0.5779816513761468,0.8076923076923077,0.8258800521512386
strict,4,base_11_plus_all_repollution_specific,random_forest_balanced,15,373,0.08965532467628037,0.20911528150134048,0.7002538699105595,0.8790743155149935,0.625,0.5612244897959183,0.7051282051282052,0.7796827466318992
strict,4,base_11_plus_all_repollution_specific,extra_trees_balanced,15,373,0.08965532467628037,0.20911528150134048,0.6478141331795227,0.8548239895697523,0.6054054054054054,0.5233644859813084,0.717948717948718,0.7725336810082573
strict,5,base_11_plus_all_repollution_specific,baseline_all_negative,15,370,0.083669936526255,0.23513513513513515,0.23513513513513515,0.5,0.0,0.0,0.0,0.5
strict,5,base_11_plus_all_repollution_specific,logistic_balanced,15,370,0.083669936526255,0.23513513513513515,0.81168145990437,0.9100767637382722,0.7564766839378239,0.6886792452830188,0.8390804597701149,0.8612363429592624
strict,5,base_11_plus_all_repollution_specific,random_forest_balanced,15,370,0.083669936526255,0.23513513513513515,0.7596986566046237,0.900775760529629,0.7213114754098361,0.6875,0.7586206896551724,0.8263068112586816
strict,5,base_11_plus_all_repollution_specific,extra_trees_balanced,15,370,0.083669936526255,0.23513513513513515,0.7273225601071246,0.8737866049307502,0.6261682242990654,0.5275590551181102,0.7701149425287356,0.7790504041265587
strict,1,full_base_demo_repollution,baseline_all_negative,21,377,0.081999739786625,0.23872679045092837,0.23872679045092837,0.5,0.0,0.0,0.0,0.5
strict,1,full_base_demo_repollution,logistic_balanced,21,377,0.081999739786625,0.23872679045092837,0.7952816713749165,0.8984901277584204,0.7446808510638298,0.7142857142857143,0.7777777777777778,0.8401084010840109
strict,1,full_base_demo_repollution,random_forest_balanced,21,377,0.081999739786625,0.23872679045092837,0.7313437300199701,0.8859852884243128,0.6390532544378699,0.6835443037974683,0.6,0.756445993031359
strict,1,full_base_demo_repollution,extra_trees_balanced,21,377,0.081999739786625,0.23872679045092837,0.656594806732098,0.8372822299651569,0.6276595744680851,0.6020408163265306,0.6555555555555556,0.7598335269066976
strict,2,full_base_demo_repollution,baseline_all_negative,21,368,0.0816462571597866,0.2418478260869565,0.2418478260869565,0.5,0.0,0.0,0.0,0.5
strict,2,full_base_demo_repollution,logistic_balanced,21,368,0.0816462571597866,0.2418478260869565,0.8105026397035427,0.8619467600982642,0.7120418848167539,0.6666666666666666,0.7640449438202247,0.8210905722685353
strict,2,full_base_demo_repollution,random_forest_balanced,21,368,0.0816462571597866,0.2418478260869565,0.7484365363649738,0.8802102210945995,0.6961325966850829,0.6847826086956522,0.7078651685393258,0.8019612581047884
strict,2,full_base_demo_repollution,extra_trees_balanced,21,368,0.0816462571597866,0.2418478260869565,0.7014232916867136,0.8512343441665658,0.6421052631578947,0.6039603960396039,0.6853932584269663,0.7710120413998631
strict,3,full_base_demo_repollution,baseline_all_negative,21,377,0.08086093914398546,0.2493368700265252,0.2493368700265252,0.5,0.0,0.0,0.0,0.5
strict,3,full_base_demo_repollution,logistic_balanced,21,377,0.08086093914398546,0.2493368700265252,0.8012225494899796,0.9066987444553041,0.7414634146341463,0.6846846846846847,0.8085106382978723,0.8424178633185475
strict,3,full_base_demo_repollution,random_forest_balanced,21,377,0.08086093914398546,0.2493368700265252,0.7698604324241201,0.905176302533644,0.7171717171717171,0.6826923076923077,0.7553191489361702,0.81935568754229
strict,3,full_base_demo_repollution,extra_trees_balanced,21,377,0.08086093914398546,0.2493368700265252,0.6728661886332123,0.8554244041801369,0.6666666666666666,0.6181818181818182,0.723404255319149,0.787497180663108
strict,4,full_base_demo_repollution,baseline_all_negative,21,373,0.08965532467628037,0.20911528150134048,0.20911528150134048,0.5,0.0,0.0,0.0,0.5
strict,4,full_base_demo_repollution,logistic_balanced,21,373,0.08965532467628037,0.20911528150134048,0.7862763971236271,0.8798348544111256,0.6702702702702703,0.5794392523364486,0.7948717948717948,0.8211647109952194
strict,4,full_base_demo_repollution,random_forest_balanced,21,373,0.08965532467628037,0.20911528150134048,0.6988326763165353,0.8806388526727509,0.6242774566473989,0.5684210526315789,0.6923076923076923,0.7766623207301173
strict,4,full_base_demo_repollution,extra_trees_balanced,21,373,0.08965532467628037,0.20911528150134048,0.6439995929377572,0.8524989135158626,0.6333333333333333,0.5588235294117647,0.7307692307692307,0.7891134289439374
strict,5,full_base_demo_repollution,baseline_all_negative,21,370,0.083669936526255,0.23513513513513515,0.23513513513513515,0.5,0.0,0.0,0.0,0.5
strict,5,full_base_demo_repollution,logistic_balanced,21,370,0.083669936526255,0.23513513513513515,0.8117505725925884,0.9127574022176191,0.7604166666666666,0.6952380952380952,0.8390804597701149,0.8630031274115593
strict,5,full_base_demo_repollution,random_forest_balanced,21,370,0.083669936526255,0.23513513513513515,0.7485570276013142,0.9009788392023069,0.711864406779661,0.7,0.7241379310344828,0.8143657853052273
strict,5,full_base_demo_repollution,extra_trees_balanced,21,370,0.083669936526255,0.23513513513513515,0.7303198115475971,0.880711587669063,0.6699029126213593,0.5798319327731093,0.7931034482758621,0.8082125015230901
strict,1,full_minus_demographics,baseline_all_negative,15,377,0.081999739786625,0.23872679045092837,0.23872679045092837,0.5,0.0,0.0,0.0,0.5
strict,1,full_minus_demographics,logistic_balanced,15,377,0.081999739786625,0.23872679045092837,0.7938264857787114,0.8991482771970577,0.7411167512690355,0.6822429906542056,0.8111111111111111,0.8463221060782036
strict,1,full_minus_demographics,random_forest_balanced,15,377,0.081999739786625,0.23872679045092837,0.7355287546229434,0.8849399922570654,0.6777777777777778,0.6777777777777778,0.6777777777777778,0.7883662408052652
strict,1,full_minus_demographics,extra_trees_balanced,15,377,0.081999739786625,0.23872679045092837,0.6683427174757778,0.8413666279519938,0.6,0.57,0.6333333333333333,0.741753774680604
strict,2,full_minus_demographics,baseline_all_negative,15,368,0.0816462571597866,0.2418478260869565,0.2418478260869565,0.5,0.0,0.0,0.0,0.5
strict,2,full_minus_demographics,logistic_balanced,15,368,0.0816462571597866,0.2418478260869565,0.8063934866867897,0.8580403527848254,0.6732673267326733,0.6017699115044248,0.7640449438202247,0.8013773106197898
strict,2,full_minus_demographics,random_forest_balanced,15,368,0.0816462571597866,0.2418478260869565,0.7574692528297634,0.8871370464338931,0.6994535519125683,0.6808510638297872,0.7191011235955056,0.8057871209375378
strict,2,full_minus_demographics,extra_trees_balanced,15,368,0.0816462571597866,0.2418478260869565,0.705851269991285,0.857416133059482,0.6428571428571429,0.5887850467289719,0.7078651685393258,0.7750795376746809
strict,3,full_minus_demographics,baseline_all_negative,15,377,0.08086093914398546,0.2493368700265252,0.2493368700265252,0.5,0.0,0.0,0.0,0.5
strict,3,full_minus_demographics,logistic_balanced,15,377,0.08086093914398546,0.2493368700265252,0.8079246718835194,0.909142169761672,0.746268656716418,0.7009345794392523,0.7978723404255319,0.8423990677392676
strict,3,full_minus_demographics,random_forest_balanced,15,377,0.08086093914398546,0.2493368700265252,0.773800284357157,0.9063040372904292,0.7352941176470589,0.6818181818181818,0.7978723404255319,0.8370987143823773
strict,3,full_minus_demographics,extra_trees_balanced,15,377,0.08086093914398546,0.2493368700265252,0.6709356284247602,0.8570032328396361,0.6331658291457286,0.6,0.6702127659574468,0.760901435982257
strict,4,full_minus_demographics,baseline_all_negative,15,373,0.08965532467628037,0.20911528150134048,0.20911528150134048,0.5,0.0,0.0,0.0,0.5
strict,4,full_minus_demographics,logistic_balanced,15,373,0.08965532467628037,0.20911528150134048,0.7773426493018714,0.8783137766188613,0.6737967914438503,0.5779816513761468,0.8076923076923077,0.8258800521512386
strict,4,full_minus_demographics,random_forest_balanced,15,373,0.08965532467628037,0.20911528150134048,0.7002538699105595,0.8790743155149935,0.625,0.5612244897959183,0.7051282051282052,0.7796827466318992
strict,4,full_minus_demographics,extra_trees_balanced,15,373,0.08965532467628037,0.20911528150134048,0.6478141331795227,0.8548239895697523,0.6054054054054054,0.5233644859813084,0.717948717948718,0.7725336810082573
strict,5,full_minus_demographics,baseline_all_negative,15,370,0.083669936526255,0.23513513513513515,0.23513513513513515,0.5,0.0,0.0,0.0,0.5
strict,5,full_minus_demographics,logistic_balanced,15,370,0.083669936526255,0.23513513513513515,0.81168145990437,0.9100767637382722,0.7564766839378239,0.6886792452830188,0.8390804597701149,0.8612363429592624
strict,5,full_minus_demographics,random_forest_balanced,15,370,0.083669936526255,0.23513513513513515,0.7596986566046237,0.900775760529629,0.7213114754098361,0.6875,0.7586206896551724,0.8263068112586816
strict,5,full_minus_demographics,extra_trees_balanced,15,370,0.083669936526255,0.23513513513513515,0.7273225601071246,0.8737866049307502,0.6261682242990654,0.5275590551181102,0.7701149425287356,0.7790504041265587
strict,1,full_minus_repollution_core,baseline_all_negative,19,377,0.081999739786625,0.23872679045092837,0.23872679045092837,0.5,0.0,0.0,0.0,0.5
strict,1,full_minus_repollution_core,logistic_balanced,19,377,0.081999739786625,0.23872679045092837,0.5713437238351786,0.7750290360046458,0.5429864253393665,0.4580152671755725,0.6666666666666666,0.7096399535423925
strict,1,full_minus_repollution_core,random_forest_balanced,19,377,0.081999739786625,0.23872679045092837,0.6072535877757561,0.8170538133952768,0.5568181818181818,0.5697674418604651,0.5444444444444444,0.7077622919086333
strict,1,full_minus_repollution_core,extra_trees_balanced,19,377,0.081999739786625,0.23872679045092837,0.5866889547655864,0.7855400696864112,0.5,0.46226415094339623,0.5444444444444444,0.6729190863337204
strict,2,full_minus_repollution_core,baseline_all_negative,19,368,0.0816462571597866,0.2418478260869565,0.2418478260869565,0.5,0.0,0.0,0.0,0.5
strict,2,full_minus_repollution_core,logistic_balanced,19,368,0.0816462571597866,0.2418478260869565,0.5625784512154901,0.7785429503443276,0.5576923076923077,0.48739495798319327,0.651685393258427,0.7165237002134429
strict,2,full_minus_repollution_core,random_forest_balanced,19,368,0.0816462571597866,0.2418478260869565,0.6406982197259932,0.8391325359429744,0.632183908045977,0.6470588235294118,0.6179775280898876,0.7552253231847288
strict,2,full_minus_repollution_core,extra_trees_balanced,19,368,0.0816462571597866,0.2418478260869565,0.6125677181350722,0.8139825218476904,0.6031746031746031,0.57,0.6404494382022472,0.743163787201482
strict,3,full_minus_repollution_core,baseline_all_negative,19,377,0.08086093914398546,0.2493368700265252,0.2493368700265252,0.5,0.0,0.0,0.0,0.5
strict,3,full_minus_repollution_core,logistic_balanced,19,377,0.08086093914398546,0.2493368700265252,0.5578436810649048,0.7940004510939027,0.5617021276595745,0.46808510638297873,0.7021276595744681,0.7185549958649726
strict,3,full_minus_repollution_core,random_forest_balanced,19,377,0.08086093914398546,0.2493368700265252,0.6493785424604593,0.8355198857228779,0.6185567010309279,0.6,0.6382978723404256,0.74847755807834
strict,3,full_minus_repollution_core,extra_trees_balanced,19,377,0.08086093914398546,0.2493368700265252,0.6041466744065087,0.8185286820539809,0.5971563981042654,0.5384615384615384,0.6702127659574468,0.7397000225546951
strict,4,full_minus_repollution_core,baseline_all_negative,19,373,0.08965532467628037,0.20911528150134048,0.20911528150134048,0.5,0.0,0.0,0.0,0.5
strict,4,full_minus_repollution_core,logistic_balanced,19,373,0.08965532467628037,0.20911528150134048,0.5691960864352028,0.8132551064754454,0.5603864734299517,0.4496124031007752,0.7435897435897436,0.7514558887440244
strict,4,full_minus_repollution_core,random_forest_balanced,19,373,0.08965532467628037,0.20911528150134048,0.6028798948351289,0.8357670578009562,0.5875,0.573170731707317,0.6025641025641025,0.7419600173837462
strict,4,full_minus_repollution_core,extra_trees_balanced,19,373,0.08965532467628037,0.20911528150134048,0.5915521240384919,0.8135375923511516,0.53125,0.4473684210526316,0.6538461538461539,0.7201434159061277
strict,5,full_minus_repollution_core,baseline_all_negative,19,370,0.083669936526255,0.23513513513513515,0.23513513513513515,0.5,0.0,0.0,0.0,0.5
strict,5,full_minus_repollution_core,logistic_balanced,19,370,0.083669936526255,0.23513513513513515,0.5619435431363999,0.8068721822834166,0.5765765765765766,0.4740740740740741,0.735632183908046,0.7423743958409488
strict,5,full_minus_repollution_core,random_forest_balanced,19,370,0.083669936526255,0.23513513513513515,0.6702053213747851,0.8640185207749482,0.6096256684491979,0.57,0.6551724137931034,0.7516144754477885
strict,5,full_minus_repollution_core,extra_trees_balanced,19,370,0.083669936526255,0.23513513513513515,0.6496210951563414,0.833556719873279,0.6082949308755761,0.5076923076923077,0.7586206896551724,0.7662361398805897
strict,1,full_minus_size,baseline_all_negative,19,377,0.081999739786625,0.23872679045092837,0.23872679045092837,0.5,0.0,0.0,0.0,0.5
strict,1,full_minus_size,logistic_balanced,19,377,0.081999739786625,0.23872679045092837,0.7864144114440025,0.8948122338366241,0.7407407407407407,0.7070707070707071,0.7777777777777778,0.8383662408052652
strict,1,full_minus_size,random_forest_balanced,19,377,0.081999739786625,0.23872679045092837,0.7355623065820136,0.8801587301587303,0.6666666666666666,0.6781609195402298,0.6555555555555556,0.7789972899728997
strict,1,full_minus_size,extra_trees_balanced,19,377,0.081999739786625,0.23872679045092837,0.6590294788365746,0.8299457994579946,0.6082474226804123,0.5673076923076923,0.6555555555555556,0.7493805652342238
strict,2,full_minus_size,baseline_all_negative,19,368,0.0816462571597866,0.2418478260869565,0.2418478260869565,0.5,0.0,0.0,0.0,0.5
strict,2,full_minus_size,logistic_balanced,19,368,0.0816462571597866,0.2418478260869565,0.8097368330286379,0.8672626958237687,0.723404255319149,0.6868686868686869,0.7640449438202247,0.8264669163545568
strict,2,full_minus_size,random_forest_balanced,19,368,0.0816462571597866,0.2418478260869565,0.7423252707321149,0.8759816358584027,0.6815642458100558,0.6777777777777778,0.6853932584269663,0.7907253030486086
strict,2,full_minus_size,extra_trees_balanced,19,368,0.0816462571597866,0.2418478260869565,0.6926687277917878,0.8514155692481171,0.6421052631578947,0.6039603960396039,0.6853932584269663,0.7710120413998631
strict,3,full_minus_size,baseline_all_negative,19,377,0.08086093914398546,0.2493368700265252,0.2493368700265252,0.5,0.0,0.0,0.0,0.5
strict,3,full_minus_size,logistic_balanced,19,377,0.08086093914398546,0.2493368700265252,0.8061745106571914,0.908916622810315,0.7389162561576355,0.6880733944954128,0.7978723404255319,0.8388654988346741
strict,3,full_minus_size,random_forest_balanced,19,377,0.08086093914398546,0.2493368700265252,0.7693230918861119,0.9066611532967446,0.7171717171717171,0.6826923076923077,0.7553191489361702,0.81935568754229
strict,3,full_minus_size,extra_trees_balanced,19,377,0.08086093914398546,0.2493368700265252,0.673401997900212,0.853807984362078,0.6567164179104478,0.616822429906542,0.7021276595744681,0.7786256672430645
strict,4,full_minus_size,baseline_all_negative,19,373,0.08965532467628037,0.20911528150134048,0.20911528150134048,0.5,0.0,0.0,0.0,0.5
strict,4,full_minus_size,logistic_balanced,19,373,0.08965532467628037,0.20911528150134048,0.7891524086193613,0.8773576705780096,0.6559139784946236,0.5648148148148148,0.782051282051282,0.8113646240764885
strict,4,full_minus_size,random_forest_balanced,19,373,0.08965532467628037,0.20911528150134048,0.6967343762746498,0.88754889178618,0.6787878787878788,0.6436781609195402,0.717948717948718,0.806431986093003
strict,4,full_minus_size,extra_trees_balanced,19,373,0.08965532467628037,0.20911528150134048,0.6441740701741487,0.8533463711429814,0.6333333333333333,0.5588235294117647,0.7307692307692307,0.7891134289439374
strict,5,full_minus_size,baseline_all_negative,19,370,0.083669936526255,0.23513513513513515,0.23513513513513515,0.5,0.0,0.0,0.0,0.5
strict,5,full_minus_size,logistic_balanced,19,370,0.083669936526255,0.23513513513513515,0.8062388714943818,0.9104423053490922,0.7487179487179487,0.6759259259259259,0.8390804597701149,0.8577027740546688
strict,5,full_minus_size,random_forest_balanced,19,370,0.083669936526255,0.23513513513513515,0.757193021828308,0.9013646886803949,0.7165775401069518,0.67,0.7701149425287356,0.8267535843385727
strict,5,full_minus_size,extra_trees_balanced,19,370,0.083669936526255,0.23513513513513515,0.7218384771080382,0.8751269241704235,0.6570048309178744,0.5666666666666667,0.7816091954022989,0.7989318061817148
strict,1,full_minus_wind_direction,baseline_all_negative,20,377,0.081999739786625,0.23872679045092837,0.23872679045092837,0.5,0.0,0.0,0.0,0.5
strict,1,full_minus_wind_direction,logistic_balanced,20,377,0.081999739786625,0.23872679045092837,0.779683221853223,0.8967479674796749,0.7526881720430108,0.7291666666666666,0.7777777777777778,0.8435927216415021
strict,1,full_minus_wind_direction,random_forest_balanced,20,377,0.081999739786625,0.23872679045092837,0.7174941894545287,0.88091366627952,0.6549707602339181,0.691358024691358,0.6222222222222222,0.76755710414247
strict,1,full_minus_wind_direction,extra_trees_balanced,20,377,0.081999739786625,0.23872679045092837,0.6443149427614757,0.82824235385211,0.5906735751295337,0.5533980582524272,0.6333333333333333,0.736527293844367
strict,2,full_minus_wind_direction,baseline_all_negative,20,368,0.0816462571597866,0.2418478260869565,0.2418478260869565,0.5,0.0,0.0,0.0,0.5
strict,2,full_minus_wind_direction,logistic_balanced,20,368,0.0816462571597866,0.2418478260869565,0.8097419876436563,0.8644839112399824,0.7301587301587301,0.69,0.7752808988764045,0.8320848938826466
strict,2,full_minus_wind_direction,random_forest_balanced,20,368,0.0816462571597866,0.2418478260869565,0.7434278284745647,0.8811163465023559,0.6961325966850829,0.6847826086956522,0.7078651685393258,0.8019612581047884
strict,2,full_minus_wind_direction,extra_trees_balanced,20,368,0.0816462571597866,0.2418478260869565,0.6995769909901881,0.854597076235351,0.6288659793814433,0.580952380952381,0.6853932584269663,0.763843582618501
strict,3,full_minus_wind_direction,baseline_all_negative,20,377,0.08086093914398546,0.2493368700265252,0.2493368700265252,0.5,0.0,0.0,0.0,0.5
strict,3,full_minus_wind_direction,logistic_balanced,20,377,0.08086093914398546,0.2493368700265252,0.7933943343948999,0.903127584392151,0.7236180904522613,0.6857142857142857,0.7659574468085106,0.8246748364784602
strict,3,full_minus_wind_direction,random_forest_balanced,20,377,0.08086093914398546,0.2493368700265252,0.7753059129419152,0.9067175400345838,0.75,0.7075471698113207,0.7978723404255319,0.8441658521915645
strict,3,full_minus_wind_direction,extra_trees_balanced,20,377,0.08086093914398546,0.2493368700265252,0.6842480248839236,0.8573415532666716,0.6666666666666666,0.603448275862069,0.7446808510638298,0.7910683407262611
strict,4,full_minus_wind_direction,baseline_all_negative,20,373,0.08965532467628037,0.20911528150134048,0.20911528150134048,0.5,0.0,0.0,0.0,0.5
strict,4,full_minus_wind_direction,logistic_balanced,20,373,0.08965532467628037,0.20911528150134048,0.7794698693853064,0.8899608865710561,0.6971428571428572,0.6288659793814433,0.782051282051282,0.8300086918730987
strict,4,full_minus_wind_direction,random_forest_balanced,20,373,0.08965532467628037,0.20911528150134048,0.692537809987648,0.8772055627987831,0.6272189349112426,0.5824175824175825,0.6794871794871795,0.7753368100825728
strict,4,full_minus_wind_direction,extra_trees_balanced,20,373,0.08965532467628037,0.20911528150134048,0.6642460406512996,0.8684485006518905,0.6373626373626373,0.5576923076923077,0.7435897435897436,0.7938287700999566
strict,5,full_minus_wind_direction,baseline_all_negative,20,370,0.083669936526255,0.23513513513513515,0.23513513513513515,0.5,0.0,0.0,0.0,0.5
strict,5,full_minus_wind_direction,logistic_balanced,20,370,0.083669936526255,0.23513513513513515,0.8013510954357671,0.9128386336866903,0.7539267015706806,0.6923076923076923,0.8275862068965517,0.8572560009747776
strict,5,full_minus_wind_direction,random_forest_balanced,20,370,0.083669936526255,0.23513513513513515,0.7541513064410651,0.9016489988221436,0.7272727272727273,0.7191011235955056,0.735632183908046,0.8236464806466025
strict,5,full_minus_wind_direction,extra_trees_balanced,20,370,0.083669936526255,0.23513513513513515,0.7320672351143163,0.8781324885260551,0.6601941747572816,0.5714285714285714,0.7816091954022989,0.8006985906340116
strict,1,full_minus_wind_speed,baseline_all_negative,20,377,0.081999739786625,0.23872679045092837,0.23872679045092837,0.5,0.0,0.0,0.0,0.5
strict,1,full_minus_wind_speed,logistic_balanced,20,377,0.081999739786625,0.23872679045092837,0.7951051971797974,0.8971351142082851,0.7619047619047619,0.7272727272727273,0.8,0.8529616724738676
