index,scope,feature_set,model,n_features,rows_test_mean,rows_test_std,top25_threshold_train_mean,top25_threshold_train_std,positive_rate_test_mean,positive_rate_test_std,average_precision_mean,average_precision_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,precision_mean,precision_std,recall_mean,recall_std,balanced_accuracy_mean,balanced_accuracy_std
15,broad,base_11_plus_repollution_core,random_forest_balanced,13,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.7086783857474671,0.02193548732301134,0.8745306120624752,0.016677151035610592,0.6653479085243443,0.024205293324565433,0.5976536450264173,0.031332319204577665,0.7516139930034982,0.031053347222942933,0.7979351691256074,0.014261250919375433
16,broad,base_11_plus_size,baseline_all_negative,13,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.23569139695484015,0.02420233289648314,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
17,broad,base_11_plus_size,extra_trees_balanced,13,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.5613763119160218,0.015363957594397692,0.806004471509367,0.014494310216417422,0.5699337352701352,0.020050450327747712,0.49546970479702346,0.023181676884350286,0.6717215392303848,0.02892210221753113,0.730665654825039,0.015691327881836307
18,broad,base_11_plus_size,logistic_balanced,13,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.5320583017822931,0.03979128463958991,0.7840279905323043,0.017477556694445954,0.5576991268027045,0.04208373073984022,0.47003895549259356,0.042437725192892656,0.6873983008495752,0.05240861363412752,0.7245375259873303,0.031469776886098505
19,broad,base_11_plus_size,random_forest_balanced,13,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.5846739280117107,0.017531918386580664,0.8169296279088645,0.01525001800097661,0.5744662947684951,0.013252830327589796,0.5240669830907684,0.01633513644124201,0.6365815092453773,0.028427385421966093,0.7293832955839709,0.014081316310909123
20,broad,full_base_demo_repollution,baseline_all_negative,21,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.23569139695484015,0.02420233289648314,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
21,broad,full_base_demo_repollution,extra_trees_balanced,21,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.642414026925984,0.018559688387840778,0.8501776882678342,0.019063011554868378,0.648092368770684,0.02698615996778281,0.5751137927674389,0.026964432170667373,0.7432517741129435,0.038654377609158574,0.7870087432480023,0.018553097772222086
22,broad,full_base_demo_repollution,logistic_balanced,21,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.7373700650468525,0.017528611210318554,0.8738914617920222,0.02012216144122728,0.6717071856741856,0.026764522479431355,0.5992022313372334,0.03497081111489375,0.7653177411294353,0.0259411643639109,0.8039159032884976,0.01862301672994636
23,broad,full_base_demo_repollution,random_forest_balanced,21,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.7019022578528465,0.01810883185264728,0.8730321845192497,0.01401813310906586,0.6614635870979281,0.021004969390791817,0.6082125067343022,0.02708198702428766,0.7255788105947026,0.022562223275142956,0.7909209849424338,0.012919102122394156
24,broad,full_minus_demographics,baseline_all_negative,15,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.23569139695484015,0.02420233289648314,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
25,broad,full_minus_demographics,extra_trees_balanced,15,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.6446345702038463,0.015955918460208753,0.8507472302550783,0.017091064450865483,0.6423977879498407,0.017224309127138446,0.5660620964913115,0.018188868098182723,0.743392303848076,0.031108831200825818,0.7836777094796977,0.019885428321719013
26,broad,full_minus_demographics,logistic_balanced,15,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.7371739357691183,0.01972811971791095,0.8721752833516134,0.021932568764535178,0.6789812723588177,0.021274891144172567,0.6009615822562621,0.027422860566524352,0.7810954522738631,0.0230851274884516,0.810817550995685,0.01715728668776832
27,broad,full_minus_demographics,random_forest_balanced,15,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.7101529031980484,0.01930452769724212,0.8743208417318058,0.01265285647134275,0.666897138482452,0.024870299558819108,0.6030629728512796,0.03495981156562714,0.7466188905547226,0.01264837648778948,0.7978870206418701,0.007460349196904282
28,broad,full_minus_repollution_core,baseline_all_negative,19,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.23569139695484015,0.02420233289648314,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
29,broad,full_minus_repollution_core,extra_trees_balanced,19,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.5723710925992948,0.02237284887083576,0.8120581644804451,0.01854854089944349,0.5793346295643521,0.030400158538409404,0.5023460944871173,0.029137972312805925,0.684895952023988,0.0392651651488636,0.7382321797044465,0.020859646146677194
30,broad,full_minus_repollution_core,logistic_balanced,19,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.5445527802654518,0.03952791428638382,0.7927531760843187,0.0214230540464105,0.5597242108323159,0.03186306908880574,0.4701930347658417,0.033000719081403194,0.6928919540229884,0.0409889840806019,0.7262563066496008,0.027392876356011394
31,broad,full_minus_repollution_core,random_forest_balanced,19,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.5985253564112584,0.01567873083867945,0.8226543752698061,0.017068495245300398,0.5717496847109704,0.031151148190344306,0.5344900378778317,0.02720759888979644,0.6158918540729635,0.04779217558481573,0.7255489574738274,0.019235887664773077
32,broad,full_minus_size,baseline_all_negative,19,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.23569139695484015,0.02420233289648314,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
33,broad,full_minus_size,extra_trees_balanced,19,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.6353936544195568,0.018733255270527924,0.8469010909465426,0.019712126931008024,0.6407374544946597,0.02283011276850516,0.5691904241842117,0.020880266358732445,0.7336701649175412,0.03646322217025424,0.7809718183868982,0.017337936470900938
34,broad,full_minus_size,logistic_balanced,19,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.7403809952960622,0.017984601445875985,0.8748842068146466,0.0207807514148382,0.6713867562268844,0.031033153220205806,0.6005169004975407,0.037554584697871984,0.762384407796102,0.03244076675806711,0.8031730522231593,0.022528621805548314
35,broad,full_minus_size,random_forest_balanced,19,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.6978646299398636,0.022193871818564838,0.8727176566544463,0.018657763388746088,0.6673034132946222,0.02253677470554084,0.6113239229181078,0.02850301911579911,0.735960419790105,0.035422932648871856,0.7958294261099724,0.014902125147286638
36,broad,full_minus_wind_direction,baseline_all_negative,20,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.23569139695484015,0.02420233289648314,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
37,broad,full_minus_wind_direction,extra_trees_balanced,20,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.6513574827582016,0.01793360014807444,0.8517389622218319,0.01929250197076191,0.6468107691335663,0.024510179264370588,0.5701566935352266,0.023995779359051214,0.748192303848076,0.03757767023751199,0.7870637987486178,0.018629357214641328
38,broad,full_minus_wind_direction,logistic_balanced,20,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.7420175003665692,0.017834732203589998,0.8775504176497197,0.019582454644604747,0.672593571382836,0.013672291459544215,0.5967189467635795,0.024726942603065336,0.7717177411294353,0.018731508886298664,0.8056441383958453,0.011910227378385865
39,broad,full_minus_wind_direction,random_forest_balanced,20,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.7093675374480927,0.01572055202515221,0.8746997274040857,0.014643823415128415,0.6665344957594103,0.022029672897770594,0.6197565252304729,0.0282013662665354,0.7215528235882058,0.023045191985664282,0.7927473086051815,0.009400677341706895
40,broad,full_minus_wind_speed,baseline_all_negative,20,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.23569139695484015,0.02420233289648314,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
41,broad,full_minus_wind_speed,extra_trees_balanced,20,546.8,8.04363102087609,0.13830010711975566,0.009784829286169989,0.23569139695484015,0.02420233289648314,0.6430439600158151,0.021411766943192176,0.8491412690669723,0.019532161325333437,0.6459136140688153,0.022057238559735102,0.5724719268486953,0.023004331355715852,0.7416783608195903,0.03082918045007334,0.7855189210489527,0.013711312960673117
