interval_id,canonical_site_id,Date,Latitude,Longitude,demographic_coordinate_source,Pct_Age_15_34,Pct_Age_65plus,OldAge_Dependency,Youth_Dependency,Avg_Household_Size,Pct_SinglePerson_HH,Pct_ForeignBorn,Unemployment_Rate,Daytime_Population_Pressure,Migration_Flows,UrbanRural_Class
286,594,2020-01-14,37.282147,22.836858,interval_coordinate,0.18242958723277689,0.30626965646725535,0.5247118340733781,0.18852268815955098,2.370506321254478,0.3234760863779753,0.11089524842721007,11.4,0.006776379477250726,179660.0,Rural
287,596,2020-01-14,37.293606,22.834408,interval_coordinate,0.17979192093048751,0.30934949635095427,0.5326304706124593,0.1891447437234993,2.370506321254478,0.3234760863779753,0.11089524842721007,11.4,0.006776379477250726,179660.0,Rural
288,604,2020-01-15,37.471258,22.739625,interval_coordinate,0.15447525715427804,0.33872180329283536,0.6124051710038669,0.19558328705921083,2.370506321254478,0.3234760863779753,0.11089524842721007,11.4,0.006776379477250726,179660.0,Rural
289,607,2020-01-15,37.4919845,22.727943,interval_coordinate,0.1687504298652191,0.2887374046619295,0.49311157762259034,0.21470851361687174,2.370506321254478,0.3234760863779753,0.11089524842721007,11.4,0.006776379477250726,179660.0,Rural
290,608,2020-01-15,37.513408,22.7376,interval_coordinate,0.17450119001845452,0.2686013309631888,0.4487080214577304,0.22182728369191185,2.370506321254478,0.3234760863779753,0.11089524842721007,11.4,0.006776379477250726,179660.0,Rural
291,613,2020-01-17,37.550494666666665,22.809538,interval_coordinate,0.201684202693636,0.21584802051057306,0.3357773153617761,0.21984183821613995,2.370506321254478,0.3234760863779753,0.11089524842721007,11.4,0.006776379477250726,179660.0,Town_Suburb
292,626,2020-01-20,37.3933485,23.1043805,interval_coordinate,0.1894486181919351,0.2501849033589112,0.41106876183024604,0.2319911448872767,2.370506321254478,0.3234760863779753,0.11089524842721007,11.4,0.006776379477250726,179660.0,Rural
293,627,2020-01-20,37.387711,23.088014,interval_coordinate,0.18944862131739473,0.25018489664682575,0.41106873465124844,0.23199115417093474,2.370506321254478,0.3234760863779753,0.11089524842721007,11.4,0.006776379477250726,179660.0,Rural
294,628,2020-01-20,37.388261,23.080953,interval_coordinate,0.18944860366789004,0.25018486964956016,0.41106870657561023,0.2319911249010396,2.370506321254478,0.3234760863779753,0.11089524842721007,11.4,0.006776379477250726,179660.0,Rural
295,631,2020-01-21,37.351133,23.109761,interval_coordinate,0.18944859802550745,0.2501848769521745,0.4110687087557624,0.2319911727825371,2.370506321254478,0.3234760863779753,0.11089524842721007,11.4,0.006776379477250726,179660.0,Rural
