interval_id,site_id,Date,Latitude,Longitude,demographic_coordinate_source,Pct_Age_15_34,Pct_Age_65plus,OldAge_Dependency,Youth_Dependency,Avg_Household_Size,Pct_SinglePerson_HH,Pct_ForeignBorn,Unemployment_Rate,Daytime_Population_Pressure,Migration_Flows,UrbanRural_Class
24,22,2019-09-06,37.648358,23.164814,interval_coordinate,0.17400977927389044,0.3079240855953603,0.5379741976317429,0.20912586286874293,2.370506321254478,0.3234760863779753,0.11089524842721007,12.0,0.014778153814578417,241062.0,Rural
25,23,2019-09-06,37.582833,23.235325,interval_coordinate,0.16512141034166655,0.31374089387245446,0.5569018724205569,0.21813608930815276,2.370506321254478,0.3234760863779753,0.11089524842721007,16.9,0.017376562831108288,241062.0,Rural
26,24,2019-09-07,37.692478,23.162006,interval_coordinate,0.17400979498830482,0.30792402624428056,0.5379740800813352,0.2091258290970186,2.370506321254478,0.3234760863779753,0.11089524842721007,12.0,0.014778153814578417,241062.0,Rural
27,25,2019-09-07,37.696281,23.165869,interval_coordinate,0.17400978381767637,0.3079240248828677,0.5379740954807185,0.20912581438783304,2.370506321254478,0.3234760863779753,0.11089524842721007,12.0,0.014778153814578417,241062.0,Rural
28,26,2019-09-07,37.713333,23.158167,interval_coordinate,0.17409779956823915,0.30771268635840227,0.5374806572645695,0.20921542368498872,2.370506321254478,0.3234760863779753,0.11089524842721007,12.0,0.014778153814578417,241062.0,Rural
29,27,2019-09-08,37.726219,23.126111,interval_coordinate,0.1987298012022063,0.24856157914909952,0.407773228444707,0.2327583565571145,2.370506321254478,0.3234760863779753,0.11089524842721007,12.0,0.014778153814578417,241062.0,Rural
30,33,2019-09-17,37.18315,24.445653,interval_coordinate,0.16820138624260042,0.33545395050588245,0.5755702109906312,0.14022469804119236,2.365675806111061,0.3205592254094652,0.08526177298736527,13.7,0.010506208213944606,241062.0,Rural
31,34,2019-09-17,37.204192,24.47775,interval_coordinate,0.16820140302636363,0.3354540063958573,0.5755700588267884,0.14022421407568011,2.365675806111061,0.3205592254094652,0.08526177298736527,13.7,0.010506208213944606,241062.0,Rural
32,35,2019-09-17,37.200244,24.51365,interval_coordinate,0.16820137810612681,0.3354539817416224,0.575570109642284,0.1402244128172313,2.365675806111061,0.3205592254094652,0.08526177298736527,13.7,0.010506208213944606,241062.0,Rural
33,51,2019-09-20,36.828461,25.423733,interval_coordinate,0.2049174220753842,0.21884970661701805,0.3562870644239782,0.27171292858008667,2.365675806111061,0.3205592254094652,0.08526177298736527,13.7,0.010506208213944606,241062.0,Rural
34,52,2019-09-20,36.822533,25.435172,interval_coordinate,0.2049173744957147,0.21884963263936405,0.3562869347480802,0.2717127204931055,2.365675806111061,0.3205592254094652,0.08526177298736527,13.7,0.010506208213944606,241062.0,Rural
35,53,2019-09-20,36.853392,25.451847,interval_coordinate,0.20491732941746052,0.21884962484074216,0.3562869540968285,0.27171239805926645,2.365675806111061,0.3205592254094652,0.08526177298736527,13.7,0.010506208213944606,241062.0,Rural
36,54,2019-09-21,36.826611,25.462197,interval_coordinate,0.20491734749260207,0.2188496468940116,0.3562869945519803,0.2717124010979747,2.365675806111061,0.3205592254094652,0.08526177298736527,13.7,0.010506208213944606,241062.0,Rural
37,55,2019-09-21,36.8245,25.458586,interval_coordinate,0.20491737786114086,0.21884962715559114,0.3562869540736537,0.27171242986224975,2.365675806111061,0.3205592254094652,0.08526177298736527,13.7,0.010506208213944606,241062.0,Rural
38,56,2019-09-22,36.844869,25.522772,interval_coordinate,0.20491722571229973,0.21884951221411234,0.35628684324828425,0.27171237172148616,2.365675806111061,0.3205592254094652,0.08526177298736527,13.7,0.010506208213944606,241062.0,Rural
39,58,2019-09-22,36.855167,25.53455,interval_coordinate,0.20491723786740237,0.21884946374475112,0.35628674975422137,0.27171235676060934,2.365675806111061,0.3205592254094652,0.08526177298736527,13.7,0.010506208213944606,241062.0,Rural
