site_id,region,beach_name,beaches,latitude,longitude,previous_visit_start_date,previous_visit_end_date,next_visit_start_date,next_visit_end_date,days_between_visits,previous_total_weight,next_total_weight,repollution_kg_per_day,repollution_kg_per_30_days,repollution_kg_per_90_days,previous_recycle,previous_non_recycle,previous_blue_net,next_recycle,next_non_recycle,next_blue_net,orientation,sediment,wind_direction_previous,wind_speed_previous,road_network,tourist_business,coastline_cleaned,width_length,previous_source_files,next_source_files,match_quality,site_review_reason
1434,ΤΗΝΟΣ,,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 26 (1) | ΤΉΝΟΣ ΠΑΡΑΛΊΑ 26 (2),37.639931,25.128356,2020-06-22,2020-06-23,2020-10-05,2020-10-07,104,690.0,1135.0,10.913461538461538,327.40384615384613,982.2115384615385,170.0,520.0,0.0,85.0,745.0,305.0,North,Sand,N,3.0,0,0,140.0,8370.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1435,ΤΗΝΟΣ,,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 27,37.644817,24.993114,2020-06-25,2020-06-25,2025-11-12,2025-11-12,1966,205.0,0.0,0.0,0.0,0.0,5.0,20.0,180.0,0.0,0.0,0.0,South,Mixed,N,4.0,0,0,42.0,218.0,Typhoon1,Typhoon2,strong,ok
1437,ΤΗΝΟΣ,,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 29,37.638592,25.003281,2020-06-25,2020-06-25,2025-11-12,2025-11-12,1966,155.0,232.0,0.11800610376398779,3.5401831129196335,10.6205493387589,10.0,40.0,105.0,72.0,109.0,51.0,South,Mixed,N,4.0,0,0,20.0,118.0,Typhoon1,Typhoon2,strong,ok
1438,ΤΗΝΟΣ,,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 30,37.634558,25.007283,2020-06-30,2020-06-30,2025-11-12,2025-11-12,1961,165.0,0.0,0.0,0.0,0.0,10.0,65.0,90.0,0.0,0.0,0.0,South,Pebbles,N,3.0,0,0,80.0,1143.0,Typhoon1,Typhoon2,strong,ok
1440,ΤΗΝΟΣ,,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 32,37.632242,25.013056,2020-06-30,2020-06-30,2025-11-12,2025-11-12,1961,130.0,159.0,0.08108108108108109,2.4324324324324325,7.297297297297297,5.0,55.0,70.0,25.0,104.0,30.0,South,Pebbles,N,3.0,0,0,75.0,470.0,Typhoon1,Typhoon2,strong,ok
1443,ΤΗΝΟΣ,ΠΑΡΑΛΊΑ ΆΣΠΡΟΣ ΓΥΑΛΌΣ,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 35,37.622653,25.029778,2020-06-30,2020-06-30,2025-11-12,2025-11-12,1961,500.0,0.0,0.0,0.0,0.0,5.0,340.0,155.0,0.0,0.0,0.0,South,Mixed,N,3.0,0,0,115.0,1664.0,Typhoon1,Typhoon2,identity_review,multiple_beach_names
1445,ΤΗΝΟΣ,,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 37,37.608475,25.048867,2020-06-30,2020-06-30,2025-11-12,2025-11-12,1961,185.0,0.0,0.0,0.0,0.0,10.0,120.0,55.0,0.0,0.0,0.0,South,Mixed,N,3.0,0,0,18.0,92.0,Typhoon1,Typhoon2,strong,ok
1446,ΤΗΝΟΣ,,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 38,37.603208,25.055056,2020-06-30,2020-06-30,2025-11-12,2025-11-12,1961,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,South,Pebbles,N,3.0,0,0,95.0,1348.0,Typhoon1,Typhoon2,strong,ok
1447,ΤΗΝΟΣ,,ΤΉΝΟΣ ΠΑΡΑΛΊΑ 39,37.596606,25.061069,2020-06-30,2020-06-30,2025-11-12,2025-11-12,1961,9.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,South,Mixed,N,3.0,0,0,17.0,152.0,Typhoon1,Typhoon2,strong,ok
1449,ΡΗΝΕΙΑ,ΠΑΡΑΛΊΑ ΆΓΙΑ ΤΡΙΆΔΑ,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 1,37.415292,25.212431,2020-07-01,2020-07-01,2020-11-18,2020-11-18,140,168.0,60.0,0.42857142857142855,12.857142857142856,38.57142857142857,8.0,120.0,40.0,0.0,60.0,0.0,West,Mixed,NNW,4.0,0,0,234.0,3938.0,Typhoon1,Typhoon1,identity_review,multiple_regions; multiple_beach_names
1450,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 2,37.412789,25.213267,2020-07-01,2020-07-01,2020-11-18,2020-11-18,140,104.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,West,Mixed,NNW,4.0,0,0,166.0,1168.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1451,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 3,37.405239,25.214325,2020-07-01,2020-07-01,2020-11-04,2020-11-04,126,102.0,85.0,0.6746031746031746,20.23809523809524,60.714285714285715,3.0,79.0,20.0,5.0,70.0,10.0,West,Mixed,NNW,4.0,0,0,146.0,2610.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1452,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 4,37.402861,25.216144,2020-07-01,2020-07-01,2020-11-04,2020-11-04,126,12.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,West,Pebbles,NNW,4.0,0,0,44.0,382.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1453,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 5,37.400222,25.216378,2020-07-01,2020-07-01,2020-11-04,2020-11-04,126,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,West,Pebbles,NNW,4.0,0,0,25.0,155.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1454,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 6,37.401903,25.218722,2020-07-01,2020-07-01,2020-11-04,2020-11-04,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,,NNW,4.0,,,,,Typhoon1,Typhoon1,identity_review,multiple_regions
1455,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 7,37.402803,25.220953,2020-07-01,2020-07-01,2020-11-04,2020-11-04,126,0.0,15.0,0.11904761904761904,3.571428571428571,10.714285714285714,0.0,0.0,0.0,0.0,15.0,0.0,West,,NNW,4.0,,,,,Typhoon1,Typhoon1,identity_review,multiple_regions
1456,ΡΗΝΕΙΑ,ΠΑΡΑΛΊΑ ΛΥΓΊΑΣ,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 8,37.404078,25.226544,2020-07-01,2020-07-01,2020-11-04,2020-11-04,126,142.0,55.0,0.4365079365079365,13.095238095238095,39.285714285714285,7.0,100.0,35.0,0.0,55.0,0.0,West,Mixed,NNW,4.0,0,0,124.0,913.0,Typhoon1,Typhoon1,identity_review,multiple_regions; multiple_beach_names
1457,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 9,37.400031,25.226414,2020-07-01,2020-07-01,2020-11-04,2020-11-04,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,West,,NNW,4.0,,,,,Typhoon1,Typhoon1,identity_review,multiple_regions
1458,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 10,37.418553,25.204675,2020-07-02,2020-07-02,2020-12-01,2020-12-01,152,119.0,0.0,0.0,0.0,0.0,4.0,100.0,15.0,0.0,0.0,0.0,West,Pebbles,NNW,4.0,0,0,21.0,335.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1459,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 11,37.417219,25.205911,2020-07-02,2020-07-02,2020-12-01,2020-12-01,152,89.0,0.0,0.0,0.0,0.0,4.0,85.0,0.0,0.0,0.0,0.0,West,Pebbles,NNW,4.0,0,0,73.0,537.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1460,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 12,37.411344,25.211642,2020-07-02,2020-07-02,2020-12-01,2020-12-01,152,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,West,Pebbles,NNW,4.0,0,0,38.0,144.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1461,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 13,37.409397,25.214028,2020-07-02,2020-07-02,2020-12-02,2020-12-02,153,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,West,Pebbles,NNW,4.0,0,0,92.0,414.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1462,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 14,37.407911,25.213733,2020-07-02,2020-07-02,2020-12-02,2020-12-02,153,11.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,West,Pebbles,NNW,4.0,0,0,53.0,228.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1463,ΡΗΝΕΙΑ,ΠΑΡΑΛΊΑ CAROLINA MIGUEL,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 15,37.401783,25.229819,2020-07-02,2020-07-02,2020-11-05,2020-11-05,126,9.0,40.0,0.31746031746031744,9.523809523809524,28.57142857142857,0.0,9.0,0.0,0.0,39.0,1.0,West,Mixed,NNW,4.0,0,0,247.0,2147.0,Typhoon1,Typhoon1,identity_review,multiple_regions; multiple_beach_names
1464,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 16,37.40045,25.231886,2020-07-02,2020-07-02,2020-11-09,2020-11-09,130,9.0,20.0,0.15384615384615385,4.615384615384616,13.846153846153847,0.0,9.0,0.0,0.0,20.0,0.0,West,Pebbles,NNW,4.0,0,0,85.0,648.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1465,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 17,37.397858,25.233558,2020-07-02,2020-07-02,2020-11-09,2020-11-09,130,127.0,35.0,0.2692307692307692,8.076923076923077,24.23076923076923,3.0,124.0,0.0,0.0,25.0,10.0,West,Pebbles,NNW,4.0,0,0,92.0,636.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1466,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 18,37.396122,25.234144,2020-07-02,2020-07-02,2020-11-09,2020-11-09,130,8.0,33.0,0.25384615384615383,7.615384615384615,22.846153846153847,0.0,8.0,0.0,1.0,32.0,0.0,West,Pebbles,NNW,4.0,0,0,35.0,196.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1469,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 21 (1) | ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 21 (2),37.391814,25.234414,2020-07-02,2020-07-03,2020-11-09,2020-11-09,129,85.0,25.0,0.1937984496124031,5.813953488372094,17.44186046511628,5.0,80.0,0.0,0.0,10.0,15.0,West,Sand,NNW,4.0,0,0,304.0,1434.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1470,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 22,37.388728,25.231531,2020-07-03,2020-07-03,2020-11-09,2020-11-09,129,59.0,0.0,0.0,0.0,0.0,4.0,50.0,5.0,0.0,0.0,0.0,West,Mixed,NNW,3.0,0,0,37.0,390.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1471,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 23,37.387906,25.229475,2020-07-03,2020-07-03,2020-11-13,2020-11-13,133,34.0,0.0,0.0,0.0,0.0,4.0,30.0,0.0,0.0,0.0,0.0,West,Pebbles,NNW,3.0,0,0,83.0,503.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1472,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 24,37.384797,25.227639,2020-07-03,2020-07-03,2020-11-13,2020-11-13,133,32.0,5.0,0.03759398496240601,1.1278195488721803,3.3834586466165413,2.0,30.0,0.0,0.0,5.0,0.0,West,Pebbles,NNW,3.0,0,0,43.0,102.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1473,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 25,37.383853,25.2266,2020-07-03,2020-07-03,2020-11-13,2020-11-13,133,55.0,45.0,0.3383458646616541,10.150375939849624,30.45112781954887,0.0,40.0,15.0,0.0,45.0,0.0,West,Pebbles,NNW,3.0,0,0,35.0,260.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1474,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 26,37.428181,25.200147,2020-07-03,2020-07-03,2020-12-02,2020-12-02,152,42.0,0.0,0.0,0.0,0.0,2.0,40.0,0.0,0.0,0.0,0.0,West,Pebbles,NNW,3.0,0,0,90.0,338.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1475,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 27,37.431175,25.204722,2020-07-03,2020-07-03,2020-12-03,2020-12-03,153,125.0,65.0,0.42483660130718953,12.745098039215685,38.23529411764706,15.0,100.0,10.0,0.0,50.0,15.0,North,Mixed,NNW,3.0,0,0,65.0,505.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1477,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 29,37.429483,25.205556,2020-07-03,2020-07-03,2020-12-03,2020-12-03,153,95.0,0.0,0.0,0.0,0.0,15.0,70.0,10.0,0.0,0.0,0.0,North,Sand,NNW,3.0,0,0,180.0,1920.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1478,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 30,37.426483,25.209053,2020-07-03,2020-07-03,2020-12-02,2020-12-02,152,61.0,195.0,1.2828947368421053,38.48684210526316,115.46052631578948,3.0,48.0,10.0,0.0,150.0,45.0,North,Sand,NNW,3.0,0,0,115.0,1414.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1479,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 31,37.425775,25.21215,2020-07-04,2020-07-04,2020-12-02,2020-12-02,151,190.0,75.0,0.4966887417218543,14.900662251655628,44.70198675496689,15.0,175.0,0.0,5.0,55.0,15.0,North,Pebbles,NNW,2.0,0,0,78.0,744.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1480,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 32,37.416822,25.238383,2020-07-04,2020-07-04,2020-11-16,2020-11-16,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East,,NNW,2.0,,,,,Typhoon1,Typhoon1,identity_review,multiple_regions
1481,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 33,37.415814,25.236839,2020-07-04,2020-07-04,2020-11-16,2020-11-16,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East,,NNW,2.0,,,,,Typhoon1,Typhoon1,identity_review,multiple_regions
1482,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 34,37.413047,25.237344,2020-07-04,2020-07-04,2020-11-16,2020-11-16,135,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,East,Sand,NNW,2.0,0,0,91.0,756.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1483,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 35 (1) | ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 35 (2),37.410597,25.238556,2020-07-04,2020-07-05,2020-11-15,2020-11-15,133,486.0,215.0,1.6165413533834587,48.496240601503764,145.48872180451127,20.0,351.0,115.0,15.0,200.0,0.0,East,Sand,NNW,2.0,0,0,228.0,1037.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1484,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 36,37.410147,25.236106,2020-07-05,2020-07-05,2020-11-15,2020-11-15,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East,,NNW,5.0,,,,,Typhoon1,Typhoon1,identity_review,multiple_regions
1485,ΡΗΝΕΙΑ,ΠΑΡΑΛΊΑ ΟΡΜΟΎ ΣΚΙΝΟΎ,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 37,37.408119,25.234747,2020-07-05,2020-07-05,2020-11-15,2020-11-15,133,9.0,15.0,0.11278195488721804,3.3834586466165413,10.150375939849624,0.0,9.0,0.0,0.0,15.0,0.0,East,Sand,NNW,5.0,0,0,93.0,440.0,Typhoon1,Typhoon1,identity_review,multiple_regions; multiple_beach_names
1487,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 39,37.404856,25.235375,2020-07-05,2020-07-05,2020-11-15,2020-11-15,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East,,NNW,5.0,,,,,Typhoon1,Typhoon1,identity_review,multiple_regions
1488,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 40,37.403658,25.233306,2020-07-05,2020-07-05,2020-11-15,2020-11-15,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East,,NNW,5.0,,,,,Typhoon1,Typhoon1,identity_review,multiple_regions
1489,ΡΗΝΕΙΑ,ΠΑΡΑΛΊΑ ΠΙΚΡΑΓΓΟΥΡΙΆ,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 41,37.379039,25.248422,2020-07-05,2020-07-05,2020-11-10,2020-11-10,128,9.0,22.0,0.171875,5.15625,15.46875,0.0,9.0,0.0,0.0,22.0,0.0,South,Sand,NNW,5.0,0,0,77.0,1388.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1490,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 42,37.378653,25.247389,2020-07-05,2020-07-05,2020-11-10,2020-11-10,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,,NNW,5.0,,,,,Typhoon1,Typhoon1,identity_review,multiple_regions
1491,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 43,37.378189,25.24705,2020-07-05,2020-07-05,2020-11-10,2020-11-10,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,,NNW,5.0,,,,,Typhoon1,Typhoon1,identity_review,multiple_regions
1492,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 44,37.380428,25.242367,2020-07-05,2020-07-05,2020-11-12,2020-11-12,130,20.0,26.0,0.2,6.0,18.0,0.0,20.0,0.0,1.0,25.0,0.0,South,Mixed,NNW,5.0,0,0,52.0,510.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1493,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 45,37.381378,25.240919,2020-07-05,2020-07-05,2020-11-08,2020-11-08,126,60.0,2.0,0.015873015873015872,0.47619047619047616,1.4285714285714284,0.0,30.0,30.0,0.0,2.0,0.0,South,Sand,NNW,5.0,0,0,70.0,583.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1494,ΡΗΝΕΙΑ,ΠΑΡΑΛΊΑ ΣΚΊΝΟΣ,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 46,37.386103,25.240558,2020-07-05,2020-07-05,2020-11-08,2020-11-08,126,175.0,41.0,0.3253968253968254,9.761904761904763,29.28571428571429,5.0,110.0,60.0,0.0,40.0,1.0,South,Sand,NNW,5.0,0,0,210.0,1453.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1495,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 47,37.384911,25.237456,2020-07-05,2020-07-05,2020-11-05,2020-11-05,123,75.0,22.0,0.17886178861788618,5.365853658536586,16.097560975609756,0.0,55.0,20.0,2.0,18.0,2.0,South,Pebbles,NNW,5.0,0,0,205.0,1307.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1497,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 49,37.380928,25.253233,2020-07-06,2020-07-06,2020-11-10,2020-11-10,127,0.0,17.0,0.13385826771653545,4.015748031496063,12.04724409448819,0.0,0.0,0.0,0.0,17.0,0.0,East,,NNW,5.0,,,,,Typhoon1,Typhoon1,identity_review,multiple_regions
1498,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 50,37.38795,25.254683,2020-07-06,2020-07-06,2020-11-10,2020-11-10,127,9.0,5.0,0.03937007874015748,1.1811023622047243,3.543307086614173,0.0,9.0,0.0,0.0,4.0,1.0,East,Sand,NNW,5.0,0,0,50.0,270.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1499,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 51,37.389625,25.255114,2020-07-06,2020-07-06,2020-11-10,2020-11-10,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,East,,NNW,5.0,,,,,Typhoon1,Typhoon1,identity_review,multiple_regions
1500,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 52,37.394283,25.255703,2020-07-06,2020-07-06,2020-11-12,2020-11-12,129,157.0,25.0,0.1937984496124031,5.813953488372094,17.44186046511628,5.0,72.0,80.0,0.0,25.0,0.0,East,Mixed,NNW,5.0,0,0,70.0,530.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1501,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 53,37.380911,25.235425,2020-07-06,2020-07-06,2020-11-05,2020-11-05,122,185.0,0.0,0.0,0.0,0.0,5.0,100.0,80.0,0.0,0.0,0.0,South,Pebbles,NNW,5.0,0,0,58.0,494.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1502,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 54,37.378697,25.235139,2020-07-06,2020-07-06,2020-11-05,2020-11-05,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South,,NNW,5.0,,,,,Typhoon1,Typhoon1,identity_review,review_coordinates; multiple_regions
1503,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 55,37.373408,25.231633,2020-07-06,2020-07-06,2020-11-05,2020-11-05,122,0.0,10.0,0.08196721311475409,2.4590163934426226,7.377049180327869,0.0,0.0,0.0,0.0,10.0,0.0,South,,NNW,5.0,,,,,Typhoon1,Typhoon1,identity_review,review_coordinates; multiple_regions
1506,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 58,37.398833,25.233603,2020-07-06,2020-07-06,2020-11-09,2020-11-09,126,70.0,15.0,0.11904761904761904,3.571428571428571,10.714285714285714,0.0,70.0,0.0,0.0,15.0,0.0,East,Sand,NNW,5.0,0,0,71.0,702.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1507,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 59,37.397617,25.235242,2020-07-06,2020-07-06,2020-11-17,2020-11-17,134,200.0,0.0,0.0,0.0,0.0,0.0,165.0,35.0,0.0,0.0,0.0,East,Pebbles,NNW,5.0,0,0,131.0,720.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1511,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 63,37.391858,25.240597,2020-07-07,2020-07-07,2020-11-14,2020-11-14,130,567.0,385.0,2.9615384615384617,88.84615384615385,266.53846153846155,27.0,400.0,140.0,0.0,265.0,120.0,East,Sand,NNW,2.0,0,0,330.0,5646.0,Typhoon1,Typhoon1,identity_review,multiple_regions
1516,ΡΗΝΕΙΑ,,ΡΉΝΕΙΑ ΠΑΡΑΛΊΑ 68,37.373361,25.216617,2020-07-08,2020-07-08,2020-11-02,2020-11-02,117,0.0,40.0,0.3418803418803419,10.256410256410257,30.76923076923077,0.0,0.0,0.0,10.0,30.0,0.0,West,,NNW,5.0,,,,,Typhoon1,Typhoon1,identity_review,multiple_regions
1555,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 2,39.171739,23.414539,2020-07-31,2020-07-31,2021-10-23,2021-10-23,449,14.0,13.0,0.028953229398663696,0.8685968819599109,2.6057906458797326,5.0,9.0,0.0,6.0,7.0,0.0,North,Mixed,Calm,0.0,0,0,30.0,150.0,Typhoon1,Typhoon1,strong,ok
1555,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 67 (1),39.171806,23.414639,2021-10-23,2021-10-23,2021-11-01,2021-11-01,9,13.0,20.0,2.2222222222222223,66.66666666666667,200.0,6.0,7.0,0.0,0.0,20.0,0.0,West,Mixed,N,2.0,0,0,20.0,,Typhoon1,Typhoon1,strong,ok
1556,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 3,39.170869,23.412364,2020-07-31,2020-07-31,2021-10-23,2021-10-23,449,50.0,70.0,0.155902004454343,4.67706013363029,14.03118040089087,10.0,40.0,0.0,7.0,63.0,0.0,North,Mixed,Calm,0.0,0,0,60.0,300.0,Typhoon1,Typhoon1,strong,ok
1557,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 4,39.169394,23.410781,2020-07-31,2020-07-31,2021-10-23,2021-10-23,449,56.0,59.0,0.13140311804008908,3.9420935412026727,11.826280623608017,10.0,46.0,0.0,5.0,51.0,3.0,North,Mixed,Calm,0.0,0,0,26.0,78.0,Typhoon1,Typhoon1,strong,ok
1558,ΣΚΙΑΘΟΣ (ΤΣΟΥΓΚΡΙΑ),,ΣΚΙΆΘΟΣ ΠΑΡΑΛΊΑ 5,39.169419,23.400017,2020-07-31,2020-07-31,2021-10-20,2021-10-20,446,190.0,126.0,0.2825112107623318,8.475336322869955,25.426008968609864,55.0,135.0,0.0,10.0,112.0,4.0,North,Mixed,Calm,0.0,0,0,49.0,245.0,Typhoon1,Typhoon1,strong,ok
